Product_ID,Product_Name,Brand,Category,Sub_Category,Price,Original_Price,Discount_Percentage,Rating,Review_Count,Availability,Seller,Delivery_Days,Product_Popularity,Stock_Status
FLP1765,Westland Mystery,Westland,Books,Fiction,323.0,340.0,5,4.2,421,In Stock,SmartBuy,1,100.0,Available
FLP1766,OnePlus Air 89,OnePlus,Electronics,Laptops,50362.5,67150.0,25,3.0,718,In Stock,SmartBuy,5,47.3,Available
FLP1767,Oppo Mirrorless 93,Oppo,Electronics,Cameras,42081.0,140270.0,70,4.9,1046,Out of Stock,QuickMart,7,45.2,Sold Out
FLP1768,Adidas Belt 59,Adidas,Fashion,Accessories,1372.0,1960.0,30,4.4,209,In Stock,TopBrands,10,60.9,Available
FLP1769,Van Heusen Cap Ultra,Van Heusen,Fashion,Accessories,8970.0,11960.0,25,5.0,860,Limited Stock,TopBrands,3,100.0,Low Stock
FLP1770,Cello Bookshelf 21,Cello,Home & Kitchen,Furniture,2860.0,7150.0,60,3.1,58,In Stock,RetailWorld,5,77.4,Available
FLP1771,Oppo 5G,Oppo,Electronics,Smartphones,77364.0,85960.0,10,4.1,936,In Stock,BrandHub,5,61.7,Available
FLP1772,Fisher-Price Bat Ball Set 13,Fisher-Price,Toys,Outdoor Toys,1564.0,1840.0,15,4.3,68,Limited Stock,PrimeSeller,5,68.7,Low Stock
FLP1773,Motorola Ultra 11,Motorola,Electronics,Smartphones,8635.0,15700.0,45,4.0,253,In Stock,QuickMart,1,61.4,Available
FLP1774,SG Yoga Mat,SG,Sports,Yoga,9008.0,22520.0,60,4.6,798,Out of Stock,RetailWorld,3,57.9,Sold Out
FLP1775,Playmobil Monopoly 80,Playmobil,Toys,Board Games,3636.0,6060.0,40,4.3,81,In Stock,SmartBuy,7,82.0,Available
FLP1776,Nivea Concealer Max,Nivea,Beauty,Makeup,1962.0,2180.0,10,3.9,130,In Stock,RetailWorld,10,73.7,Available
FLP1777,LG Gaming 31,LG,Electronics,Laptops,88103.0,92740.0,5,4.2,640,In Stock,DailyDeals,3,44.5,Available
FLP1778,Adidas Slippers,Adidas,Fashion,Footwear,1372.5,1830.0,25,2.8,636,In Stock,ShopKart,2,41.6,Available
FLP1779,Xiaomi Tab,Xiaomi,Electronics,Tablets,42500.0,85000.0,50,4.4,512,In Stock,RetailWorld,3,58.6,Available
FLP1780,Nike Heels Plus,Nike,Fashion,Footwear,4413.0,14710.0,70,3.8,592,In Stock,DailyDeals,5,84.7,Available
FLP1781,LG DSLR,LG,Electronics,Cameras,5895.0,19650.0,70,3.9,391,Out of Stock,DailyDeals,3,60.7,Sold Out
FLP1782,Havells Toaster SE,Havells,Home & Kitchen,Kitchen Appliances,21243.0,70810.0,70,3.7,145,Out of Stock,DailyDeals,10,55.0,Sold Out
FLP1783,Bosch Frame,Bosch,Home & Kitchen,Decor,47205.0,62940.0,25,3.7,212,Limited Stock,BestDeals,1,92.0,Low Stock
FLP1784,Britannia Organic Oil 80,Britannia,Groceries,Organic,792.0,1440.0,45,3.3,100,Out of Stock,TechZone,2,48.1,Sold Out
FLP1785,Morphy Richards Chair 43,Morphy Richards,Home & Kitchen,Furniture,10672.0,13340.0,20,3.3,1195,In Stock,EliteSeller,5,56.4,Available
FLP1786,Hasbro Robot Lite,Hasbro,Toys,Action Figures,5057.0,7780.0,35,5.0,437,In Stock,BrandHub,7,74.7,Available
FLP1787,Biotique Blush Pro,Biotique,Beauty,Makeup,357.0,510.0,30,3.4,256,Limited Stock,EliteSeller,5,64.4,Low Stock
FLP1788,Samsung ANC Headphones,Samsung,Electronics,Headphones,26039.5,27410.0,5,3.8,309,In Stock,PrimeSeller,1,76.4,Available
FLP1789,Bosch Vacuum Cleaner,Bosch,Home & Kitchen,Cleaning,8253.0,9170.0,10,3.7,1471,Limited Stock,PrimeSeller,5,20.6,Low Stock
FLP1790,W Sling Bag,W,Fashion,Bags,1368.0,3420.0,60,3.3,83,In Stock,PrimeSeller,2,67.4,Available
FLP1791,Cello Mop 97,Cello,Home & Kitchen,Cleaning,1638.0,5460.0,70,3.4,441,In Stock,FlashSale,1,81.2,Available
FLP1792,L'Oreal Moisturizer,L'Oreal,Beauty,Skincare,308.0,440.0,30,5.0,352,In Stock,BrandHub,3,85.0,Available
FLP1793,Oppo Mirrorless 99,Oppo,Electronics,Cameras,115752.0,144690.0,20,4.2,472,In Stock,SmartBuy,3,80.9,Available
FLP1794,Penguin Workbook 11,Penguin,Books,Educational,484.0,880.0,45,4.3,9,In Stock,SmartBuy,2,95.4,Available
FLP1795,Apple Pad Max,Apple,Electronics,Tablets,59920.0,119840.0,50,3.2,1028,In Stock,ShopKart,3,78.5,Available
FLP1796,Xiaomi Pro,Xiaomi,Electronics,Laptops,39558.0,65930.0,40,4.0,1344,In Stock,PrimeSeller,2,38.2,Available
FLP1797,Cosco Gloves 62,Cosco,Sports,Cricket,16158.0,26930.0,40,4.1,416,In Stock,BrandHub,10,55.6,Available
FLP1798,Milton Dustbin Lite,Milton,Home & Kitchen,Cleaning,8559.0,9510.0,10,3.2,596,In Stock,SuperStore,2,69.9,Available
FLP1799,Pan Macmillan Finance 62,Pan Macmillan,Books,Self Help,1339.5,1410.0,5,5.0,1278,In Stock,SuperStore,3,63.9,Available
FLP1800,Nivia Helmet 68,Nivia,Sports,Cycling,11472.0,19120.0,40,3.7,614,In Stock,TechZone,3,62.5,Available
FLP1801,Apple 360 Cam,Apple,Electronics,Cameras,16752.0,55840.0,70,4.5,82,Out of Stock,MegaMart,5,54.4,Sold Out
FLP1802,H&M Sneakers,H&M,Fashion,Footwear,3789.0,12630.0,70,4.8,429,In Stock,EliteSeller,7,48.9,Available
FLP1803,Van Heusen Handbag 88,Van Heusen,Fashion,Bags,4473.0,4970.0,10,5.0,466,In Stock,BrandHub,10,49.0,Available
FLP1804,Vivo Over-ear,Vivo,Electronics,Headphones,11845.0,23690.0,50,3.0,275,In Stock,SuperStore,2,85.5,Available
FLP1805,Nivia Helmet,Nivia,Sports,Cycling,5715.0,19050.0,70,3.0,666,Limited Stock,TechZone,5,86.3,Low Stock
FLP1806,Motorola 5G SE,Motorola,Electronics,Smartphones,14954.5,27190.0,45,3.5,1361,In Stock,EliteSeller,3,21.6,Available
FLP1807,Levi's Dress 94,Levi's,Fashion,Women's Clothing,2796.0,4660.0,40,4.5,1298,Out of Stock,TechZone,3,37.9,Sold Out
FLP1808,Kissan Biscuits 21,Kissan,Groceries,Snacks,1235.0,1300.0,5,3.0,299,In Stock,BrandHub,2,71.8,Available
FLP1809,FabIndia Blouse 63,FabIndia,Fashion,Women's Clothing,534.0,1780.0,70,4.2,60,Limited Stock,DailyDeals,1,66.1,Low Stock
FLP1810,Nestle Tea Max,Nestle,Groceries,Beverages,423.0,470.0,10,3.4,2094,Limited Stock,ShopKart,2,41.2,Low Stock
FLP1811,Inalsa Bed,Inalsa,Home & Kitchen,Furniture,56487.0,59460.0,5,4.0,912,In Stock,SmartBuy,3,69.6,Available
FLP1812,OnePlus Tab SE,OnePlus,Electronics,Tablets,14748.0,36870.0,60,3.8,66,In Stock,DailyDeals,2,55.3,Available
FLP1813,FabIndia Scarf,FabIndia,Fashion,Accessories,5488.0,7840.0,30,4.4,1268,In Stock,ShopKart,5,57.9,Available
FLP1814,Cosco Gloves,Cosco,Sports,Cycling,4437.0,5220.0,15,4.7,1019,Limited Stock,ShopKart,3,58.4,Low Stock
FLP1815,Van Heusen Dress 85,Van Heusen,Fashion,Women's Clothing,2745.0,5490.0,50,4.2,365,Limited Stock,ShopKart,10,45.2,Low Stock
FLP1816,Yonex Cycle 37,Yonex,Sports,Cycling,11523.5,12130.0,5,4.2,447,Out of Stock,PrimeSeller,3,81.0,Sold Out
FLP1817,Apple Pad 81,Apple,Electronics,Tablets,2560.0,6400.0,60,4.5,254,In Stock,FlashSale,5,66.2,Available
FLP1818,Nivea Trimmer Max,Nivea,Beauty,Personal Care,480.0,600.0,20,3.5,28,Out of Stock,EliteSeller,5,17.7,Sold Out
FLP1819,Havells Cushion 31,Havells,Home & Kitchen,Decor,4851.0,16170.0,70,3.7,204,In Stock,ShopKart,2,65.2,Available
FLP1820,Nike Handbag Pro,Nike,Fashion,Bags,2245.0,4490.0,50,4.1,811,In Stock,SmartBuy,3,39.4,Available
FLP1821,Prestige Vase Pro,Prestige,Home & Kitchen,Decor,5719.0,6020.0,5,4.2,5,In Stock,EliteSeller,2,46.8,Available
FLP1822,Nike Trolley,Nike,Fashion,Bags,2432.0,6080.0,60,4.7,202,In Stock,BestDeals,7,62.7,Available
FLP1823,OnePlus Neo Pro,OnePlus,Electronics,Smartphones,15180.0,20240.0,25,4.6,253,In Stock,BrandHub,1,40.4,Available
FLP1824,Apple Plus,Apple,Electronics,Smartphones,9568.0,11960.0,20,4.5,385,In Stock,ShopKart,5,73.1,Available
FLP1825,Milton Bookshelf Ultra,Milton,Home & Kitchen,Furniture,20706.0,69020.0,70,2.7,1261,Limited Stock,BestDeals,3,45.3,Low Stock
FLP1826,Dove Body Mist Plus,Dove,Beauty,Fragrances,672.0,1680.0,60,3.6,212,Out of Stock,DailyDeals,5,66.0,Sold Out
FLP1827,Harper Collins History 72,Harper Collins,Books,Non-Fiction,130.0,200.0,35,4.0,213,In Stock,BestDeals,5,66.2,Available
FLP1828,Reebok Cycle 26,Reebok,Sports,Cycling,7740.0,25800.0,70,4.9,668,In Stock,ValueStore,5,54.2,Available
FLP1829,Tata Organic Tea,Tata,Groceries,Organic,231.0,330.0,30,4.1,300,In Stock,TopBrands,2,79.9,Available
FLP1830,Fisher-Price Scrabble,Fisher-Price,Toys,Board Games,214.5,330.0,35,4.0,127,In Stock,PrimeSeller,3,69.4,Available
FLP1831,Cello Chair 64,Cello,Home & Kitchen,Furniture,24252.0,40420.0,40,3.5,301,In Stock,BestDeals,1,83.7,Available
FLP1832,H&M Backpack,H&M,Fashion,Bags,5252.0,8080.0,35,3.6,75,In Stock,SmartBuy,2,63.9,Available
FLP1833,Xiaomi Air Plus,Xiaomi,Electronics,Tablets,13822.5,14550.0,5,3.7,97,In Stock,BrandHub,3,100.0,Available
FLP1834,Barbie Puzzle Plus,Barbie,Toys,Educational Toys,540.0,1800.0,70,4.2,344,Out of Stock,SmartBuy,2,92.3,Sold Out
FLP1835,Arihant Practice Papers Pro,Arihant,Books,Educational,516.0,1290.0,60,3.9,271,In Stock,TopBrands,2,82.4,Available
FLP1836,Puma Kurta 84,Puma,Fashion,Men's Clothing,13889.0,14620.0,5,4.5,1231,In Stock,BrandHub,3,94.7,Available
FLP1837,Samsung 5G 22,Samsung,Electronics,Smartphones,68057.0,123740.0,45,3.7,225,In Stock,EliteSeller,3,50.0,Available
FLP1838,Westland Workbook 48,Westland,Books,Educational,678.0,1130.0,40,3.9,434,In Stock,SmartBuy,1,88.1,Available
FLP1839,Bosch Vacuum Cleaner 94,Bosch,Home & Kitchen,Cleaning,4730.0,9460.0,50,2.9,500,In Stock,TopBrands,3,61.5,Available
FLP1840,Vivo Neckband SE,Vivo,Electronics,Headphones,22848.0,57120.0,60,5.0,6,In Stock,SmartBuy,2,89.0,Available
FLP1841,Nestle Organic Oil,Nestle,Groceries,Organic,210.0,420.0,50,3.5,544,In Stock,ShopKart,7,79.6,Available
FLP1842,Usha Wall Art,Usha,Home & Kitchen,Decor,3084.0,10280.0,70,2.1,98,Out of Stock,TopBrands,2,79.6,Sold Out
FLP1843,Arihant Strip Collection 15,Arihant,Books,Comics,485.0,970.0,50,4.3,1622,In Stock,BrandHub,2,84.7,Available
FLP1844,Neutrogena Sunscreen SE,Neutrogena,Beauty,Skincare,1120.0,1600.0,30,3.1,80,In Stock,QuickMart,2,95.4,Available
FLP1845,Nestle Butter SE,Nestle,Groceries,Dairy,1266.5,1490.0,15,2.5,267,In Stock,ValueStore,1,83.5,Available
FLP1846,H&M Jacket,H&M,Fashion,Men's Clothing,7606.5,13830.0,45,3.6,44,In Stock,FlashSale,2,88.9,Available
FLP1847,Xiaomi ANC Headphones Plus,Xiaomi,Electronics,Headphones,46217.5,48650.0,5,3.4,2884,In Stock,TopBrands,2,100.0,Available
FLP1848,S. Chand Manga,S. Chand,Books,Comics,532.0,760.0,30,2.2,348,In Stock,ShopKart,7,75.6,Available
FLP1849,Kissan Coffee Max,Kissan,Groceries,Beverages,702.0,780.0,10,2.8,452,Limited Stock,RetailWorld,1,35.5,Low Stock
FLP1850,Bosch Mop 47,Bosch,Home & Kitchen,Cleaning,63859.0,67220.0,5,5.0,34,In Stock,SuperStore,2,77.7,Available
FLP1851,Adidas Jacket,Adidas,Fashion,Men's Clothing,5590.0,11180.0,50,2.8,693,Out of Stock,SmartBuy,3,62.8,Sold Out
FLP1852,Arihant Biography,Arihant,Books,Non-Fiction,392.0,980.0,60,4.0,117,In Stock,ShopKart,5,64.8,Available
FLP1853,Hasbro Barbie 48,Hasbro,Toys,Dolls,2023.5,2130.0,5,2.6,1141,In Stock,QuickMart,1,71.2,Available
FLP1854,Cosco Cycle Plus,Cosco,Sports,Cycling,12350.0,24700.0,50,2.9,114,In Stock,DailyDeals,2,75.9,Available
FLP1855,LG Neckband Max,LG,Electronics,Headphones,22132.5,34050.0,35,3.6,105,Limited Stock,EliteSeller,3,93.7,Low Stock
FLP1856,Vivo Compact 66,Vivo,Electronics,Cameras,21184.0,26480.0,20,3.0,18,In Stock,QuickMart,2,71.9,Available
FLP1857,Morphy Richards Mattress,Morphy Richards,Home & Kitchen,Bedding,1107.0,1230.0,10,3.0,319,In Stock,QuickMart,2,95.7,Available
FLP1858,WOW Eyeliner 18,WOW,Beauty,Makeup,704.0,1760.0,60,4.1,416,Out of Stock,ValueStore,5,56.5,Sold Out
FLP1859,Nestle Organic Tea Ultra,Nestle,Groceries,Organic,528.0,880.0,40,4.0,33,In Stock,BrandHub,2,40.9,Available
FLP1860,Nike Shirt,Nike,Fashion,Men's Clothing,11538.0,12820.0,10,4.0,747,In Stock,TechZone,5,94.4,Available
FLP1861,Hot Wheels Superhero Figure Lite,Hot Wheels,Toys,Action Figures,4270.0,6100.0,30,4.1,301,In Stock,DailyDeals,1,61.6,Available
FLP1862,Chhota Bheem Car Max,Chhota Bheem,Toys,Action Figures,676.0,1040.0,35,2.4,371,In Stock,FlashSale,2,100.0,Available
FLP1863,OnePlus Smartwatch,OnePlus,Electronics,Smartwatches,40764.0,67940.0,40,4.1,290,In Stock,SmartBuy,3,52.8,Available
FLP1864,Motorola Compact,Motorola,Electronics,Cameras,80037.5,84250.0,5,3.3,256,Limited Stock,ShopKart,5,90.5,Low Stock
FLP1865,Yonex Cycle,Yonex,Sports,Cycling,6534.0,10890.0,40,4.7,410,In Stock,EliteSeller,3,36.4,Available
FLP1866,Bajaj Air Fryer 59,Bajaj,Home & Kitchen,Kitchen Appliances,40150.0,40150.0,0,3.4,84,In Stock,TechZone,7,54.3,Available
FLP1867,Funskool Dinosaur Ultra,Funskool,Toys,Action Figures,429.0,780.0,45,3.9,100,In Stock,SmartBuy,2,89.1,Available
FLP1868,Realme Mirrorless Ultra,Realme,Electronics,Cameras,99720.0,99720.0,0,3.6,989,In Stock,PrimeSeller,5,78.2,Available
FLP1869,ITC Chips 54,ITC,Groceries,Snacks,228.0,760.0,70,5.0,1460,Out of Stock,ShopKart,5,51.1,Sold Out
FLP1870,Bloomsbury Mystery 65,Bloomsbury,Books,Fiction,693.0,770.0,10,3.9,233,In Stock,EliteSeller,3,70.8,Available
FLP1871,Lego Superhero Figure,Lego,Toys,Action Figures,7460.0,7460.0,0,4.1,157,In Stock,ValueStore,7,28.9,Available
FLP1872,Head Jersey 55,Head,Sports,Football,12678.0,21130.0,40,4.4,516,Limited Stock,ValueStore,10,81.3,Low Stock
FLP1873,ITC Health Drink Pro,ITC,Groceries,Beverages,160.0,160.0,0,4.1,262,Limited Stock,BestDeals,5,97.8,Low Stock
FLP1874,Decathlon Pads 26,Decathlon,Sports,Cricket,3654.0,4060.0,10,3.8,12,In Stock,TopBrands,7,82.0,Available
FLP1875,Maybelline Moisturizer 66,Maybelline,Beauty,Skincare,798.0,1330.0,40,4.2,84,Out of Stock,PrimeSeller,7,95.1,Sold Out
FLP1876,SS Pull-up Bar 89,SS,Sports,Fitness,12760.0,15950.0,20,3.5,629,In Stock,TechZone,2,87.7,Available
FLP1877,LG Laptop 40,LG,Electronics,Laptops,15372.0,38430.0,60,3.6,537,Out of Stock,DailyDeals,5,61.7,Sold Out
FLP1878,Decathlon Cricket Bat 45,Decathlon,Sports,Cricket,15120.0,15120.0,0,3.8,13,In Stock,TopBrands,10,91.4,Available
FLP1879,Vivo Action Cam 14,Vivo,Electronics,Cameras,58973.0,69380.0,15,4.0,125,In Stock,SmartBuy,1,77.3,Available
FLP1880,Oppo TWS Max,Oppo,Electronics,Headphones,111032.0,138790.0,20,4.2,131,Out of Stock,SmartBuy,2,40.2,Sold Out
FLP1881,Harper Collins Romance SE,Harper Collins,Books,Fiction,348.0,870.0,60,4.4,557,Limited Stock,EliteSeller,3,58.2,Low Stock
FLP1882,Cello Sofa 41,Cello,Home & Kitchen,Furniture,32002.5,37650.0,15,4.0,9,Out of Stock,PrimeSeller,10,67.6,Sold Out
FLP1883,WOW Face Wash Ultra,WOW,Beauty,Skincare,1152.0,1440.0,20,3.2,54,Out of Stock,PrimeSeller,3,35.6,Sold Out
FLP1884,Barbie Dinosaur,Barbie,Toys,Action Figures,2476.5,3810.0,35,4.1,804,In Stock,ShopKart,3,65.3,Available
FLP1885,Kissan Curd Plus,Kissan,Groceries,Dairy,798.0,840.0,5,3.4,98,Out of Stock,QuickMart,2,70.6,Sold Out
FLP1886,Samsung Earbuds,Samsung,Electronics,Headphones,19370.0,38740.0,50,4.9,528,Limited Stock,RetailWorld,3,72.3,Low Stock
FLP1887,Dabur Paneer Pro,Dabur,Groceries,Dairy,37.5,50.0,25,3.7,136,In Stock,TechZone,2,63.5,Available
FLP1888,Motorola Slate 87,Motorola,Electronics,Tablets,29425.0,58850.0,50,3.0,52,Limited Stock,ValueStore,2,79.4,Low Stock
FLP1889,Barbie Flash Cards Pro,Barbie,Toys,Educational Toys,6040.0,7550.0,20,3.6,139,In Stock,BestDeals,7,56.8,Available
FLP1890,Reebok Helmet,Reebok,Sports,Cycling,9428.0,23570.0,60,3.6,640,Out of Stock,TechZone,1,76.6,Sold Out
FLP1891,Kissan Health Drink 16,Kissan,Groceries,Beverages,423.5,770.0,45,3.1,967,In Stock,DailyDeals,2,41.2,Available
FLP1892,Milton Blanket 39,Milton,Home & Kitchen,Bedding,12045.0,21900.0,45,3.8,886,In Stock,SuperStore,5,79.4,Available
FLP1893,MDH Coffee 87,MDH,Groceries,Beverages,777.0,1110.0,30,3.5,253,In Stock,EliteSeller,7,79.2,Available
FLP1894,Puma Trolley 46,Puma,Fashion,Bags,11823.5,13910.0,15,4.0,551,In Stock,TechZone,2,44.8,Available
FLP1895,LG 360 Cam,LG,Electronics,Cameras,81163.5,147570.0,45,2.5,114,In Stock,ValueStore,2,66.5,Available
FLP1896,W Backpack Ultra,W,Fashion,Bags,10098.0,11220.0,10,4.8,173,In Stock,SmartBuy,2,37.3,Available
FLP1897,Zara Wallet Ultra,Zara,Fashion,Accessories,868.0,2170.0,60,2.9,1133,In Stock,TechZone,7,53.9,Available
FLP1898,Britannia Popcorn Max,Britannia,Groceries,Snacks,840.0,1120.0,25,5.0,6,In Stock,QuickMart,5,51.4,Available
FLP1899,Bloomsbury Strip Collection Ultra,Bloomsbury,Books,Comics,220.0,220.0,0,3.3,44,In Stock,ShopKart,3,54.3,Available
FLP1900,Levi's Kurta 46,Levi's,Fashion,Men's Clothing,3502.5,4670.0,25,4.7,116,In Stock,PrimeSeller,3,72.2,Available
FLP1901,Decathlon Goalkeeper Gloves 50,Decathlon,Sports,Football,9792.0,24480.0,60,4.7,13,In Stock,FlashSale,2,43.2,Available
FLP1902,Realme Tab 39,Realme,Electronics,Tablets,64226.0,75560.0,15,4.3,100,Limited Stock,QuickMart,10,54.1,Low Stock
FLP1903,LG Over-ear,LG,Electronics,Headphones,114460.0,114460.0,0,3.7,437,Limited Stock,PrimeSeller,3,61.7,Low Stock
FLP1904,Vivo Earbuds 66,Vivo,Electronics,Headphones,66690.0,111150.0,40,4.4,273,Limited Stock,FlashSale,5,80.7,Low Stock
FLP1905,Realme Notebook Plus,Realme,Electronics,Laptops,105535.5,111090.0,5,5.0,1115,Out of Stock,PrimeSeller,2,57.9,Sold Out
FLP1906,Adidas Tote Plus,Adidas,Fashion,Bags,8017.5,10690.0,25,4.1,850,In Stock,DailyDeals,5,61.5,Available
FLP1907,Lego Ludo Plus,Lego,Toys,Board Games,1166.0,2120.0,45,2.7,209,In Stock,TopBrands,2,98.6,Available
FLP1908,Adidas Saree 32,Adidas,Fashion,Women's Clothing,5712.0,14280.0,60,3.9,150,In Stock,SuperStore,3,63.4,Available
FLP1909,Van Heusen Belt 47,Van Heusen,Fashion,Accessories,2812.5,3750.0,25,2.9,238,In Stock,TopBrands,2,67.9,Available
FLP1910,Speedo Yoga Strap 63,Speedo,Sports,Yoga,7091.5,10910.0,35,3.8,446,Limited Stock,BestDeals,7,78.5,Low Stock
FLP1911,L'Oreal Serum 72,L'Oreal,Beauty,Skincare,1785.0,2380.0,25,3.6,156,In Stock,DailyDeals,2,49.4,Available
FLP1912,Realme Air 60,Realme,Electronics,Tablets,23577.0,78590.0,70,3.1,489,In Stock,ValueStore,5,78.9,Available
FLP1913,H&M Jacket,H&M,Fashion,Men's Clothing,6324.0,7440.0,15,3.2,263,In Stock,EliteSeller,3,96.2,Available
FLP1914,WOW Toothbrush,WOW,Beauty,Personal Care,940.5,1710.0,45,2.2,401,In Stock,DailyDeals,3,52.9,Available
FLP1915,Oppo Book 57,Oppo,Electronics,Laptops,74376.0,82640.0,10,4.3,286,Out of Stock,BestDeals,2,47.9,Sold Out
FLP1916,Prestige Sofa 30,Prestige,Home & Kitchen,Furniture,3370.0,3370.0,0,3.9,174,In Stock,RetailWorld,5,40.6,Available
FLP1917,Xiaomi Watch Pro,Xiaomi,Electronics,Smartwatches,3960.0,9900.0,60,4.8,1482,In Stock,MegaMart,2,89.5,Available
FLP1918,Penguin Guide 87,Penguin,Books,Educational,72.0,120.0,40,3.6,721,Out of Stock,ValueStore,5,58.0,Sold Out
FLP1919,Morphy Richards Microwave 21,Morphy Richards,Home & Kitchen,Kitchen Appliances,18946.5,22290.0,15,5.0,75,In Stock,MegaMart,3,95.9,Available
FLP1920,Allen Solly Slippers,Allen Solly,Fashion,Footwear,5425.0,7750.0,30,4.7,1014,In Stock,ShopKart,3,67.5,Available
FLP1921,ITC Rice,ITC,Groceries,Staples,448.5,690.0,35,3.0,334,In Stock,BestDeals,5,53.9,Available
FLP1922,Playmobil Kite 17,Playmobil,Toys,Outdoor Toys,1935.0,2150.0,10,2.8,1124,In Stock,ValueStore,5,86.8,Available
FLP1923,Puma Slippers 72,Puma,Fashion,Footwear,336.0,840.0,60,3.2,804,In Stock,PrimeSeller,5,56.8,Available
FLP1924,Haldiram's Juice,Haldiram's,Groceries,Beverages,461.5,710.0,35,2.5,276,Limited Stock,ValueStore,1,61.4,Low Stock
FLP1925,OnePlus Edge Plus,OnePlus,Electronics,Smartphones,76370.5,80390.0,5,4.3,11,Limited Stock,EliteSeller,1,83.6,Low Stock
FLP1926,Inalsa Bookshelf 44,Inalsa,Home & Kitchen,Furniture,33740.0,33740.0,0,3.7,156,In Stock,ShopKart,7,85.5,Available
FLP1927,Mattel Fashion Doll 42,Mattel,Toys,Dolls,780.0,1300.0,40,3.4,390,Limited Stock,BestDeals,3,31.9,Low Stock
FLP1928,Nestle Juice,Nestle,Groceries,Beverages,520.0,800.0,35,4.6,501,In Stock,BestDeals,1,66.3,Available
FLP1929,Westland Graphic Novel,Westland,Books,Comics,560.0,560.0,0,3.2,149,In Stock,SmartBuy,3,46.0,Available
FLP1930,Vivo Pad,Vivo,Electronics,Tablets,71800.0,89750.0,20,3.1,75,Limited Stock,TechZone,3,90.3,Low Stock
FLP1931,Scholastic Finance 85,Scholastic,Books,Self Help,446.5,470.0,5,4.5,900,In Stock,EliteSeller,3,82.4,Available
FLP1932,Westland Graphic Novel 28,Westland,Books,Comics,390.0,390.0,0,4.3,2080,In Stock,BrandHub,5,6.2,Available
FLP1933,Samsung Ultra 40,Samsung,Electronics,Smartphones,7458.0,24860.0,70,2.9,372,In Stock,ValueStore,3,75.9,Available
FLP1934,Yonex Yoga Block Lite,Yonex,Sports,Yoga,5736.0,9560.0,40,3.8,94,In Stock,QuickMart,2,72.4,Available
FLP1935,Barbie Baby Doll 13,Barbie,Toys,Dolls,1206.0,4020.0,70,3.9,158,Limited Stock,EliteSeller,5,75.1,Low Stock
FLP1936,Oxford Practice Papers,Oxford,Books,Educational,816.0,960.0,15,3.6,9,Out of Stock,RetailWorld,1,73.5,Sold Out
FLP1937,Maybelline Concealer,Maybelline,Beauty,Makeup,3648.0,4560.0,20,3.8,1228,In Stock,SuperStore,3,64.9,Available
FLP1938,Penguin Mindset Max,Penguin,Books,Self Help,1460.0,1460.0,0,4.9,62,Limited Stock,BrandHub,3,30.3,Low Stock
FLP1939,Maybelline Soap,Maybelline,Beauty,Personal Care,290.0,290.0,0,3.1,429,Out of Stock,RetailWorld,2,44.4,Sold Out
FLP1940,Milton Air Fryer Lite,Milton,Home & Kitchen,Kitchen Appliances,4950.0,8250.0,40,3.7,160,In Stock,QuickMart,5,100.0,Available
FLP1941,Haldiram's Organic Tea 28,Haldiram's,Groceries,Organic,395.0,790.0,50,2.8,403,In Stock,TechZone,1,86.8,Available
FLP1942,Realme Pro Max Lite,Realme,Electronics,Smartphones,37296.0,93240.0,60,3.5,526,Out of Stock,PrimeSeller,5,64.6,Sold Out
FLP1943,Motorola DSLR Lite,Motorola,Electronics,Cameras,119928.0,126240.0,5,3.2,885,In Stock,DailyDeals,1,56.0,Available
FLP1944,Amul Energy Drink,Amul,Groceries,Beverages,262.5,350.0,25,2.5,115,Limited Stock,ValueStore,2,75.1,Low Stock
FLP1945,Arihant Science 43,Arihant,Books,Non-Fiction,225.0,300.0,25,2.8,5,In Stock,FlashSale,2,84.5,Available
FLP1946,Motorola Tab,Motorola,Electronics,Tablets,17316.0,57720.0,70,3.4,73,In Stock,MegaMart,5,48.0,Available
FLP1947,Milton Blanket,Milton,Home & Kitchen,Bedding,25930.0,51860.0,50,4.0,1151,In Stock,FlashSale,3,51.9,Available
FLP1948,Samsung Slate Max,Samsung,Electronics,Tablets,83208.0,138680.0,40,3.7,1035,In Stock,ShopKart,3,54.2,Available
FLP1949,Britannia Cheese,Britannia,Groceries,Dairy,950.0,950.0,0,4.3,454,In Stock,TopBrands,7,84.1,Available
FLP1950,Bosch Induction Cooktop 42,Bosch,Home & Kitchen,Kitchen Appliances,42139.5,64830.0,35,3.0,458,Out of Stock,ShopKart,3,47.9,Sold Out
FLP1951,H&M Wallet Max,H&M,Fashion,Accessories,756.5,890.0,15,4.0,546,In Stock,RetailWorld,3,22.1,Available
FLP1952,Realme Book,Realme,Electronics,Laptops,53424.0,133560.0,60,4.3,96,Limited Stock,TechZone,5,60.3,Low Stock
FLP1953,Zara Dress,Zara,Fashion,Women's Clothing,6336.0,7040.0,10,2.9,1229,In Stock,BrandHub,2,72.2,Available
FLP1954,Xiaomi X 80,Xiaomi,Electronics,Smartphones,16410.0,27350.0,40,4.3,271,In Stock,SuperStore,2,49.0,Available
FLP1955,Vivo Mirrorless 61,Vivo,Electronics,Cameras,50220.0,125550.0,60,4.0,241,In Stock,BrandHub,2,100.0,Available
FLP1956,Pan Macmillan Reference 32,Pan Macmillan,Books,Educational,617.5,650.0,5,3.3,365,Limited Stock,PrimeSeller,1,89.4,Low Stock
